,userId,productId
1250358,A2T2HNJ23K75AV,B00000JGL2
1250390,A1HE5SXH0RQ3Q,B003WTO5YS
1250599,A1DDCX0946R4S1,6303541356
1250697,A8IVYKSKP8QFY,B000SZR8GG
1250709,AWAVLWWJK1R9B,B000SZR8GG
1250724,A3U1UV2IX3TO6Q,B000SZR8GG
1250745,A214O48JXTKBCY,B000SZR8GG
1250823,AMIEMM74GMRRD,6301797906
1250847,A1LOT93D6QXZ0X,6301797906
1251375,A1DKRGQX2Y4LOB,B000067FPJ
1251493,AR186SD14GL1Z,B00005KCB4
1251500,A45FPSXBHUVG7,B00005KCB4
1251504,AOY5O03YFGO9B,B00005KCB4
1251597,AAQUF1J7H0OMY,6302241154
1251986,A25WZS0RFS7L3A,6304104278
1252549,A3M3ZSEP3JL3GS,6305308888
1252635,A353X9XFA6XR7R,6302451930
1253013,A3MNBGD8CLSX7T,B0001I55XI
1253024,A3I7CRNHGZVWXP,B0001I55XI
1253041,A1LHT51A1GPEE,B0001I55XI
1253472,A2K53J3MLTXFB3,B00004CS12
1253475,A35K84RT618N3A,B00004CS12
1253477,A3ODVYRIERNB4O,B00004CS12
1253518,AW9Y3XLCFXGMU,B00005ICB3
1253654,AL9VYD00QDIOG,B00005ICB3
1253952,ASDLVXOXKXOAX,B000K3J6N4
1255472,A3S6IQS9ZN2YVO,B00004W3HB
1255474,A3UAS9I9XOQ7N6,B00004W3HC
1255503,A1VVNET68EIL2S,B00004W3HF
1255512,A1HHAPZV8UWT6T,B00004W3HF
1255521,A1VOSDRFBUQZOI,B00004W3HF
1255616,A1VVNET68EIL2S,B00004W3HK
1255625,A1HHAPZV8UWT6T,B00004W3HK
1255634,A1VOSDRFBUQZOI,B00004W3HK
1255736,A1RMSMS6GSMZY4,B00005U1Y2
1255750,A13V2MTMAV9K2,B0000036I2
1255952,A27W43634OZF1H,B003EYDTU2
1255971,A376N4QXSUHG8S,B000PH40H2
1255973,A3KBUZP3L613X2,B000PH40H2
1256000,A8M4WE1MT4R4O,B000PH40H2
1256286,AI93I3F1QJ1CW,B00004RRZR
1256307,A3AEVITBFBW5RL,B000A0GOH8
1256318,A1YETERKDDG90B,B000A0GOH8
1256326,A17D77DFID0GZG,B0018R99QA
1256415,A2J2PJBYMCXBX2,B0018R99QA
1256416,AWQXPWBP93Z4K,B0018R99QA
1256427,A2521E9PPDSKJF,B0018R99QA
1256526,A1OX4B9KQIB6S0,6302274060
1256558,A2UOY8UC1GWGK4,B007QYH0FG
1256836,A2VGKGXSG81KAS,B000PH40HM
1256853,A20WDFA7YZSPMM,B000PH40HM
1256854,A191NBP5GSENBL,B000PH40HM
1256901,A1WC81F6P2NN92,0790747693
1256930,A1YDB5AJTOPOJU,B0000036IS
1256963,A2ZNJKY01ANDHG,B002ZNFMLW
1256964,A37RTS5Q2OF5AM,B002ZNFMLW
1256979,A13VTVJYH42ZPT,B00004VY1D
1256980,A3ELBC6O8EN5J4,B00004VY1D
1256997,A1AO6WCRKUGPG9,B00004VY1D
1256998,A222QP9ONIXSTB,B00004VY1D
1257072,A1O7OJXELCKZK0,B00004VY1E
1257097,A1O0A63IRZ02LC,B00004VY1G
1257098,A12A42ITMUZO4I,B00004VY1G
1257104,A3N75ZQOM51BMV,B00004VY1G
1257149,A2WTAXFNOSQG8E,B00004VY1C
1257199,AGP23PI7ODHPL,B00004VY1L
1257200,A32C8L0GVV0QCA,B00004VY1L
1257223,APNCG6U29ORR,B00004VY1L
1257226,ATG4LHPF20S14,B00004VY1L
1257268,A2DVFHG099GUGE,B00004VY1L
1257281,A3P224RYDTSKCB,B00004VY1L
1257284,A14PVDJSAGNCCP,B00004VY1L
1257286,A2BEN109Y8A0G,B00004VY1L
1257287,A3JZKIE1TI2GA1,B00004VY1L
1257288,A2K8WHPDRNTZG,B00004VY1L
1257291,A133BCVMVV2UZX,B00004VY1L
1257300,A3EBDHZ1C2SHA6,B00004VY1L
1257304,AUUGVHCZ8UEM1,B00004VY1L
1257346,A1ZFSE2NYH6T23,B00004VY1L
1257347,A13MYTVYGX3IFA,B00004VY1L
1257348,AJ18OJS1HLCLT,B00004VY1L
1257400,A1DKZKSUMKK988,6304436424
1257431,A1S8KZCMKP365C,6304436424
1257452,A3IFBJC592PN3T,B00004VY1O
1257458,A1TUHNE497M68J,B00004VY1O
1257459,A2H0KZBK9GBKOB,B00004VY1O
1257462,APY3BFDIQ6DFG,B00004VY1O
1257464,A305CH7WF4SXY5,B00004VY1O
1257470,A3FZ7UMJH2HH6W,B00004VY1O
1257471,A23GJ3CTAPCLY8,B00004VY1O
1257472,A3OHNPHP5HTB5M,B00004VY1O
1257498,AS3UXYC6G4XN8,B00004VY1O
1257716,A9MAUO67ABVOB,B00004VY1U
1257736,A19X3KDVV4RPWD,630508095X
1257772,A3L31489BCB1D7,B00004VY1S
1257811,A28NLOE87SDFME,B00004VY1S
1257916,A22NMPUCP4DAAU,B00004VY1X
1257945,AWM5W0MZYXF29,B00004VY1X
1258000,A13WFGTTMF7Q3T,B00008IZCD
1258012,A1OA4EMVV04EVS,B00008IZCD
1258013,A6FK8J1NYUSBC,B00008IZCD
1258014,A3IMDFUHU6SX2P,B00008IZCD
1258099,A26R3GVEBF3PKS,B0002KPI2S
1258261,ADAN142YC2XA7,B0002KPI2S
1258269,A15AMY1ZTYNFB4,B0002KPI2S
1258509,A2PNKC1AQYIF6D,6305076626
1258510,A1XN3W8Y8DLAX0,6305076626
1258531,A2D3FV14KZHNK5,6305076626
1258723,A1I3I6ZD504ZRF,B00006JDTN
1258746,A12JN7S1NQMQXJ,B00006JDTN
1258836,A1O0CK02GPCG7J,6303149200
1258872,A20RXHH4D26YNV,6303149200
1258889,A27460S83YBEGD,6303149200
1258893,A3O6B6C3AY3X7E,6303149200
1258939,A2PR0V0B4E6SX4,6303149200
1259088,A2UOY8UC1GWGK4,B000IKQK7E
1259220,A2FQIJRSWQDTN7,B000IKQK7E
1259398,A26P4DOSR9Q7KY,B000067A8P
1259445,ALJBO7QBN0IWX,B000067A8P
1259451,A2Z2GIULZF74LB,B000067A8P
1259536,A3S1CBVSCYQQSZ,B00004VY16
1259545,A9ZADG7LFN7PU,B00004VY16
1259549,AK2AQIULQDFS5,B00004VY16
1259550,A3CHFQDOOWDA80,B00004VY16
1259619,A3C4MN4BCHFQJQ,B00004VY16
1259662,A3AK0SFS7B31E0,B00004VY16
1259673,A2K7QHN6N6SXZ0,B00004VY16
1259675,A1TDY9X2G1KWBI,B00004VY16
1259676,A2NJG2VNE0CHV1,B00004VY16
1259685,A382VUET2AMRC8,B00004VY16
1259686,A39BTRV41SBV0P,B00004VY16
1259713,A2DVFHG099GUGE,B00004VY16
1259725,A36FKNUCZCCVU6,B00004VY16
1259727,A2T36YOFHCDWAC,B00004VY16
1259732,A2LJGONGN4OF62,B00004VY16
1259742,A12LMZRDQN6JHT,B00004VY16
1259779,A3MMXP7CKCJJKR,B00004VY12
1259780,A3N3SN2DDD4HCJ,B00004VY12
1259956,A3BFXFE3CLOI6U,B00004VY13
1260137,A3LGJA0J6A61I5,B00004VY13
1260138,A4LVWC6ZFE4LR,B00004VY13
1260139,A1S52X9B2UQ8G4,B00004VY13
1260227,A1UI2N2LBGVKC7,B00004VY13
1260228,A5QIY0SRCC81T,B00004VY13
1260251,A2PD6JSYB5OGPP,B00004VY13
1260297,A2MKPQ54A0NHWM,6302701341
1260788,A3QMYGIY6EISC8,B00004VY18
1260855,A3S1CBVSCYQQSZ,0783235208
1260864,A9ZADG7LFN7PU,0783235208
1260868,AK2AQIULQDFS5,0783235208
1260869,A3CHFQDOOWDA80,0783235208
1260938,A3C4MN4BCHFQJQ,0783235208
1260981,A3AK0SFS7B31E0,0783235208
1260992,A2K7QHN6N6SXZ0,0783235208
1260994,A1TDY9X2G1KWBI,0783235208
1260995,A2NJG2VNE0CHV1,0783235208
1261004,A382VUET2AMRC8,0783235208
1261005,A39BTRV41SBV0P,0783235208
1261032,A2DVFHG099GUGE,0783235208
1261044,A36FKNUCZCCVU6,0783235208
1261046,A2T36YOFHCDWAC,0783235208
1261051,A2LJGONGN4OF62,0783235208
1261061,A12LMZRDQN6JHT,0783235208
1261186,A1DRM3JV6T5O6P,B00000ICYG
1261899,A2K8MBNKA5XP83,B00004RS2M
1261913,A1O96BSDCW73Y1,B00004RS2M
1262036,AO1QJIFGNCJON,B005KGP39M
1262078,AU5OOJAIRHBZY,6304565283
1262089,ANAMI0GCQLRD8,6302606764
1262255,A175KV0TW9BVFN,B00004RS25
1262329,A2VK7D7FVQQV53,630442065X
1262333,A159CY9F6RT2N3,630442065X
1262355,A2059NNEFGARQ7,630442065X
1262391,A1BSL30RAC30VF,155890848X
1262421,A6ULMG86E0ZWS,630021558X
1262522,A2Z1Y1S9LZVB09,B00260055C
1262523,AYB1JR41O2M7P,B00260055C
1262524,AYLIY4E0JD5X1,B00260055C
1262550,A1RHUP9IY2W769,B00260055C
1262564,A16W7410JO7MEL,B00260055C
1262588,A2EHID38X0WB6Y,6304910193
1262757,A26HWS0ZRW4RGE,B000BOFZKU
1262764,A2F8R40Z2OMIJM,B000BOFZKU
1262785,A1WL7OKODBVLXU,B000BOFZKU
1262786,A322CH32XIWSKP,B000BOFZKU
1262787,AGE4GYMZRN4V2,B000BOFZKU
1262788,A354LQ4EMHNUIV,B000BOFZKU
1262833,A1WL7OKODBVLXU,B000BOFZKU
1262843,A2DVFHG099GUGE,B000BOFZKU
1263549,A4C2D6OG45U9I,0800196473
1263559,A36AQTI2L9FKLB,0800196473
1263741,A2HL8V15YBXEN7,B000053W55
1263826,A2E330I8TKW4C1,B000053W58
1263844,A5VUSE3C3L4TB,B000053W58
1263848,AI0M8BC2HXT6F,B000053W58
1263878,A2E330I8TKW4C1,B000053W58
1264231,A14YRVQ7A9ONV5,630106500X
1264408,A1WSD5708FRHOB,B00004CODJ
1264559,A3EJYGVB61YQ7C,B003JL3JQO
1264591,A2HY7WU367WG4N,B0000C24F3
1264686,A2DT1EF9QR2PUF,B0000C24F3
1264866,A3GM4AA744X74H,B0000C24F3
1264878,A2UV9092H3SSRY,B0000C24F3
1264910,A2Q7I1K29RST9A,B0000C24F3
1266487,A3AKPY4LXIC24O,B0042FUHTS
1266664,A3JXOXKWOIETIY,6302662338
1267413,AYTSJTC9CECQS,B0017HAQY0
1267469,A3OHNPHP5HTB5M,6302564425
1267588,A2FGXP5XLUHD69,B000I0TNEG
1267606,A2ONWC6B8RS7US,B00106XZ6Y
1267627,A38LB110SH16VA,B00106XZ6Y
1267629,A3R47CF9AJ6173,6304943563
1268757,A2YIY1ML2S2H60,B00000JQV6
1268931,A3RTYH0KJZ2UIV,6305609756
1268952,A1352GT9HK4KW2,6305609756
1268967,A1CPHR04SOGNYM,6305609756
1269013,A15DZUF4O0TKAE,B000P512LQ
1269014,AH4DTT0DQGO1A,B000P512LQ
1269015,A3IK9BLS3BWM96,B000P512LQ
1269016,AFS4RQ16EAKJ7,B000P512LQ
1269044,AR9RKUZCJ9YXG,B000P512LQ
1269070,A2WQ82KVS7EGYE,B000P512LQ
1269185,A27BDTWXPSGXN1,B0001GOHCA
1269405,AUL3JJ67IG6FV,0800141326
1269416,A3DDTZ2K9OXIYH,0800141326
1269463,A2OUSX8HUSE7I5,0800141326
1269464,A17SDDHZVA50EV,0800141326
1269475,A29K5IBSUJAJOB,0800141326
1269553,ADPLE1C7Z0XE9,0800141326
1269554,AC2J0V7892KMC,0800141326
1269555,A2ZNJKY01ANDHG,0800141326
1269556,A5CXLSWC2CFE,0800141326
1269557,A2NII36KQF0G67,0800141326
1269558,AKMXCZXE0KD5H,0800141326
1269559,A3IK9BLS3BWM96,0800141326
1269583,A3AKPY4LXIC24O,0800141326
1269584,A3JCTM0XQ97HK5,0800141326
1269603,A8M4WE1MT4R4O,0800141326
1269652,AZYJ9TS07B02W,0800141326
1269770,A3GTOXYLA96Q7O,6301959973
1270603,A2CS4R34WQAFQH,B00000JQVZ
1271277,AZLKSS92NH9K7,1896306993
1271391,AZ1L8CENRZ0M8,630443801X
1271448,AIM0S310BEGF8,B0049985XW
1271487,A3F4POFF0XWVAU,B0049985XW
1272258,A1K4Q0I8V28FOZ,B002G6XU5S
1272857,A11IP3M1SGE08F,6304118473
1272858,A3AEGVNWWQ91YP,6304118473
1272859,A39G6X5N5RZ6N9,6304118473
1272876,A3NQY7EFBA2W9A,6304118473
1273649,A5XJ3I5WDQ7XX,0767803310
1273652,A2D2S5RH1IEI5G,0767803310
1273696,ARLFO7GTJF0DN,B007TK8BW8
1273852,A1DAACM69LH60U,B00004CX8M
1273853,A193GGH3SLBW5C,B00004CX8M
1273858,AITBQUCH9HB9F,B00004CX8M
1273922,A38TC59GM2WW1X,B00004CX8L
1273931,A1CB8WJIITA7IZ,B00004CX8L
1273932,AWNV1ON64KF6Z,B00004CX8L
1273933,A2T1YZF4PNTWO4,B00004CX8L
1273934,A1HSFXOH5BL8GT,B00004CX8L
1273945,A2RORFGZ8VYD1Z,B00004CX8L
1273992,A3G0K5V5H8QJ2M,B00004CX8L
1273994,A2OVU5GHC8R0FT,B00004CX8L
1274061,A1DKRGQX2Y4LOB,B00004WG7X
1274072,A1NMTLFHOJBRO5,B00004CX8I
1274172,ATY4NCE4W6RDD,B00004CX8I
1274331,A30CNC7G21P49D,B00004CX8H
1274333,AIQ336C21SCQP,B00004CX8H
1274487,AWFGBLPV1KUM,B00004CX8K
1274653,A2M8H54TG76L0H,B00004WG7P
1274711,AMCVSQE2ED78X,B00004CX8A
1274757,A2790AWJSCN5L4,B00004CX8A
1274766,A2F8R40Z2OMIJM,B00004CX8A
1274767,A68JOU4GHD820,B00004CX8A
1274768,AJCCWGYHQ0FDC,B00004CX8A
1274769,A2OJCFGB8QE4DL,B00004CX8A
1274801,A1ABFNYOVKR39W,B00004CX8A
1274937,A2HB1IGHAGZNPA,B00004CX8B
1274974,A2SP1ZS9YK3DQE,B00004WG7J
1274975,ALJBO7QBN0IWX,B00004WG7J
1274986,A37BNKCZQ421F2,B00004WG7J
1275002,APWZUZ7NNTTJ0,B00004WG7I
1275042,A39NLK67QLSGP2,B00004WG7B
1275049,A3TQZ521KSRUZ1,B00004WG7B
1275054,A3Q0BLTOFXYY08,B00004WG7B
1275185,A13WK0568LZNL0,B00004CX8P
1275220,A1HBJ4VRMKGDMX,B00004CX8P
1275260,AMTWN5EVLJYNL,B00004CX8P
1275263,A2KYEJHX24EF9B,B00004CX8P
1275362,A1OR1CXC1D0EFE,6304618352
1275365,A1C07ZQCIXYP47,6304618352
1275410,A2QDZPK19NOSSX,6304618352
1275440,A3GX6MPGCTX1O2,6304618352
1275457,A3C0AMW9EYIT2B,6304618352
1275519,A2WDSO1DQZ7J03,B0017OB12O
1275592,A1RQGE3XP7FRZ0,B0017OB12O
1275745,A30CNC7G21P49D,B001R0LOES
1275747,AIQ336C21SCQP,B001R0LOES
1275918,A1DKRGQX2Y4LOB,B00004WG79
1276013,A3E1D8ZBUPXWHK,B00002E285
1276024,A1TBSWD2SWKXGO,B00002E285
1276025,A3RE530KIO5KI2,B00002E285
1276026,A1IDBS5UEQ043Z,B00002E285
1276027,A288R43BLCIIOZ,B00002E285
1276028,A1BV9H0HW7CDYF,B00002E285
1276055,A3ELMRK19HOJ1O,B00002E285
1276057,A2L7KBERYYAIUB,B00002E285
1276062,A3KVJJ8VYCC75Z,B00002E285
1276065,AFXHS8Q0Q55HF,B00002E285
1276094,A35RGD0JH6CKI5,B00002E285
1276101,A1EMT2BVEQ4Z67,B00002E285
1276131,AHSD0JYLUYJJS,B00002E285
1276132,A1M7MTO9DIYJSG,B00002E285
1276133,AC6KC76XR8JAD,B00002E285
1276134,AGCNUHLKTMR5M,B00002E285
1276135,A3AE0HIFWGH7HH,B00002E285
1276138,A2R6EONWUV2QWP,B00002E285
1276152,AVG110URPWLAW,B00002E285
1276170,A1M6OAK6W74N14,B00002E285
1276191,AONI4172HTNLL,B00002E285
1276192,A38YT1RQ0E6DOD,B00002E285
1276206,A3MAZMX8Y35NKZ,B00002E285
1276209,A57SLE7B68AP4,B00002E285
1276229,A1FBEK0ABAFKS3,B00004WG73
1276236,AZH3BUHT4P7MK,B00004WG73
1276268,AFHUXASBE2RAR,B008Y39T16
1276273,A2C5NYZ6I10KUJ,B008Y39T16
1276310,A25NBPT4N1QP17,B001BP14OY
1276311,A2BS682Q775MKL,B001BP14OY
1276320,ACAO2J1XCS4FL,B001BP14OY
1276514,A2F8R40Z2OMIJM,B00004CX88
1276652,A2O62GTRD4VNGO,B00004CX85
1276665,A6A38ESR48ZPK,B00004CX85
1276683,A2FWK6X65BCHBD,B00004CX85
1276709,ACIJVXJWC1SJO,B00004CX85
1276785,A37UOT2RDW2OVL,B00004CX84
1276923,AGOBDRE5GLXYH,B00004CX87
1276951,AOUMU4SENVAFA,B00004CX87
1276957,A3M4QGREWR0Z3O,B00004CX87
1277009,APDN2PZ9XASO7,B00004CX87
1277067,A31LGJWRD4A9TJ,B00004CX86
1277104,AW9WXVL2JPRAS,B00004CX86
1277118,A2MHGPBH6K29BR,B00004CX86
1277140,A9LREQ4O364XD,B00004CX86
1277142,A2ZQJG5YL574KQ,B00004CX86
1277206,A35K84RT618N3A,B00004CX81
1277235,A1RVF43G6YKDTK,B00004CX81
1277309,A2JIWY9DXD3YV,B00004CX83
1277391,A32ZLHLBW99OQY,B00004CX83
1277392,A3C5T7JJBDCU7A,B00004CX83
1277393,A2UOY8UC1GWGK4,B00004CX83
1277394,AHPITIQZOC12H,B00004CX83
1277419,A3DSFGCB824EQ,B00004CX83
1277586,A1JZF1KEDQ3YPQ,B00004CX82
1277766,A2PAKB0NYQLCSG,1574926675
1278033,A2N61BWGR4S3BH,B005JZBP8W
1278311,A2UOY8UC1GWGK4,B000003KMM
1278336,A2FG0U7O08LUB3,B000003KMM
1278337,A351TNCQF3YSG0,B000003KMM
1278565,A2EGOYZ154RRS7,B0084IHVGG
1278766,A17D77DFID0GZG,B000RLEYWC
1279120,AUI5IGVR3BUCU,B00007L9XR
1279133,A1VKZTF59OF6T0,B00007L9XR
1279165,A2W1J67OS0VIAO,630258583X
1279621,A1EUFMNIC40BFL,B000GUJYKG
1279662,A249UO1F5LICRW,B000GUJYKG
1279695,A2QS2ILT482PDX,B000GUJYKG
1280078,A3CQMA4Z50T0T1,6301016858
1281040,AQODO5E4FC30J,6305649103
1281305,AEF8X4ECM4Q3S,B00005YEQQ
1281600,A22HVAQRPDY7A1,6304083777
1281676,ARJY9DV8XEEAF,6304083777
1281677,A3AC06983NMGET,6304083777
1281678,A353PVTQBI7A5T,6304083777
1281679,A1M6YMW6LS7AJD,6304083777
1281680,A1SLI4TE2JG1HI,6304083777
1281681,A2R0DRW3RJ05UQ,6304083777
1281682,A28AZRENV7KOG,6304083777
1281683,A1OIZ6JBEM4GFF,6304083777
1281684,A1M6YMW6LS7AJD,6304083777
1281690,A2LXZRXUZXV51P,6304083777
1281691,A2DUULPFPLXG7R,6304083777
1281705,A1SLI4TE2JG1HI,6304083777
1281716,A3OFCK4WIL8TFI,6304083777
1281721,A9YAKDY2KTQKX,6304083777
1281728,A1ZUY80VJMGE00,6304083777
1281729,A11P8RAIAHL004,6304083777
1281758,A2Q9EZ2902R1QZ,6304083777
1281845,AXM7XU9CG7MU,6302241693
1282073,A1Y55Y24M3Y8VT,6305918880
1282168,AVAHS6OBQMZN6,B00004RUKP
1282193,AEF8X4ECM4Q3S,6304754035
1282249,A29U2YMW2KSDDE,0792844904
1282266,A2IMA683KSCEAP,6302800587
1282269,A2IF6UKZCV0V0Y,6302800587
1282660,AIOGQEQJWSQQY,B00005MP77
1282661,A2H2TYCA9PU5ZM,B00005MP77
1282820,A1MGXCVJ5GQRYN,B00005MP77
1282821,A1N0C7R87RCXP2,B00005MP77
1282822,A2HHO2VZHMRBNF,B00005MP77
1282846,A29IWVKIU58F1X,B00005MP77
1282851,A1SNE3YI4XWN73,B00005MP77
1282901,A3BSS2M2DPPV4T,6302452996
1282903,A1HN489E0YIZMW,6302452996
1282914,A2YOVFK64PL60K,6302452996
1283511,ACDVLVS1E0B3O,0767817974
1283655,A2P0AFXLDRZOY6,6305371687
1284764,A13B3V5E53SAI4,B004TJ1GVA
1284821,A8M4WE1MT4R4O,B004TJ1GVK
1284868,A3R9FBIBZS6QTO,B004TJ1GVK
1284943,AG3190HH9M1DT,B004TJ1GVK
1285306,A3M2ZLMGXDVPLU,6302787513
1285324,A2YPNCATS8QCDF,6302787513
1285514,AJIONW38A1OVV,6304819633
1285604,A3K95LUVEHGG7J,B0001WTWI8
1286461,A2S0CS300VJ8BT,0790737728
1286518,AWQXPWBP93Z4K,B00000FZAJ
1287977,AA2LMWN34N707,B00004RT7R
1288033,A1H1BUM6QZ4ROZ,B00009XN8O
1288054,A1W95997KJ1RPP,6305272131
1288178,A8M4WE1MT4R4O,B0000YEE6M
1288182,A1J5J09CFPRME1,B0000YEE6M
1288229,A1DMZ8ROZMQM33,B0000YEE6M
1288488,A1LQA5SSCA5EQE,6300213285
1288496,A3VPRGY9P9APT0,6300213285
1288739,A2UHWCZH87W1VT,6304633904
1288841,A13WK0568LZNL0,B0014J8D9Q
1288876,A1HBJ4VRMKGDMX,B0014J8D9Q
1288916,AMTWN5EVLJYNL,B0014J8D9Q
1288919,A2KYEJHX24EF9B,B0014J8D9Q
1289144,AMB99YK2IJGR4,B000AP04MO
1289163,A35MDITXK7RNIP,B000AP04MO
1289214,A1D3ZM11YNH0FQ,B003LL3N1I
1289255,AHEGCE0TDE8OR,B000E3UNCS
1289268,ANQ5LUP5C788F,B000E3UNCS
1289974,A2T47GTX9521SB,B0013V3GN8
1290018,A3R8CZZO6SYQZ0,B0013V3GN8
1290106,A3MMXP7CKCJJKR,6301658167
1290184,A2C2BQSS19PN8X,B005HT400A
1290185,A338KR1ZO71XSI,B005HT400A
1290263,A4RTL4PBUA1D5,B005HT400A
1290277,A2US8UBILY5O88,B005HT400A
1290292,A29UH663BZ88D9,B005HT400A
1290296,A897CDO6TPQG2,B005HT400A
1290302,AUJPV8O34TDDY,B005HT400A
1290323,AJ9R6I52G6811,B005HT400A
1290343,A3PWPNZVMNX3PA,B005HT400A
1290384,AY1WQJXGPXLBH,B0002S64OQ
1290604,A1S214XSM4J7ON,B00009PA6Z
1290669,AKMXCZXE0KD5H,B000AP04M4
1291820,A1NUTR3EF589G0,630272550X
1291825,A2TLFXHJ4VMNL,B000065UHV
1291844,A45KSNOH7Z60T,B001TD3LJE
1291963,A2VGKGXSG81KAS,B00004D080
1291980,A20WDFA7YZSPMM,B00004D080
1291981,A191NBP5GSENBL,B00004D080
1292015,ANG95HE1VDB70,B00004D081
1292205,A2U5VWTW9W90GM,B000GT61BM
1292214,A3C5T7JJBDCU7A,B000GT61BM
1292271,A344SMIA5JECGM,B00004D08T
1292339,A3GL5JMWY1Z6VF,B00005LPZZ
1292385,ATAHHMPGOGJDJ,6305186391
1292414,A2HB1IGHAGZNPA,B00004RNQM
1292416,A3PR8PHI4U05VE,B00004RNQM
1292568,A1CSFUE0KWNRCG,B00004RNQL
1292646,A1VZM3D8G6O20M,B00004RNQL
1292650,A1VZM3D8G6O20M,B00004RNQL
1293020,A1TYXNOUWMP83,6305534365
1293075,AZV8EI1ETTLVV,B00004CPAE
1293202,A17K4Y9DBHBP99,B00004CPAU
1293211,A28IRDWSPOXSH2,B00004CPAU
1293310,AB6VW2R2NLIJ5,B00004TIYT
1293431,A12ESOHZBNHX85,6301980492
1293453,A3UXGZJOSJC7T9,6301980492
1293506,A13FBX1P8HIY2S,B000058EIX
1293515,ANQG5LVDQGQNX,B00004TIY1
1293527,APV53PLXCSXB3,B00004TIY1
1293557,AGY3XTBA1IGRT,B00004TIY1
1293645,AK2AQIULQDFS5,6303100872
1293973,A2I87OY16UP61R,6304925077
1294401,A2Q7UWVO21CJO2,B00004CYZ0
1294404,A1RQ2L7BTDVX9B,B00004CYZ0
1294419,A1RMGO71979U80,B00004CYZ0
1294423,A3N3SN2DDD4HCJ,B00004CYZ0
1294432,AUYPN47EEV5NP,B00004CYZ0
1294458,A2YHSS885FYIE7,B00004CYZ0
1294459,A3DSFGCB824EQ,B00004CYZ0
1294596,A3BSS2M2DPPV4T,B00008K7AD
1294599,A2YOVFK64PL60K,B00008K7AD
1294616,ALXFOPFSJKWZA,B00004CYZ9
1294618,ASMSQDNP0JJPD,B00004CYZ9
1294651,A2ZNJKY01ANDHG,B00004R6XO
1294680,A1EKEIELYTUVSK,B00004R6XO
1294685,A1NIRPEUKROH8O,B00004R6XO
1294718,AQ3BNIWI967WR,B0001US7WW
1294942,A3L19YYGSF27MD,B00004CYZW
1294946,AMLRXVIF0Y780,B00004CYZW
1294959,A82MLYSUUU3CF,B00004CYZW
1294962,AFVI6OICZFKYF,B00004CYZW
1294963,A16J8LLCU9KOBO,B00004CYZW
1295116,AX5KL1CRV0TQA,B00004CYZD
1295173,A2THKOGW1GTTXC,B0000541VR
1295242,A1A8AA3C3LQ4A6,B00008K7A3
1295269,A1E6RW8B79CXUS,B00008K7A3
1296657,A1I11UDM0BB1Q8,6303165737
1296658,AVSW147AO0VQT,6303165737
1296661,A39JUCEK514EJL,6303165737
1296664,AA93SLZ718QI7,6303165737
1297393,A1O9AU8YBSCYQM,B000US5XZE
1297400,A3GKWSLBW2WQO8,B000BYRCDI
1297444,A2JA9C68CS5H34,B0010HLGZA
1297515,A3GGLOA55N0W2G,B0010HLGZA
1297516,AKEEIOEXL7X66,B0010HLGZA
1297517,AK4FDRD1NINNX,B0010HLGZA
1297518,A3SQMNOBF4ETDN,B0010HLGZA
1297548,ATC534GKNX15B,B0010HLGZA
1297715,A2CMH9WMVSLBCQ,B0010HLGZA
1297716,A2SBJRKDQ5V9IE,B0010HLGZA
1297836,A3LZZ99N4SIX7N,B0010HLGZA
1297840,A32JKB78TLMPI7,B0010HLGZA
1297844,A22WGRMMHUXZSI,B0010HLGZA
1297885,A17V1PTBVSAXP2,B0010HLGZA
1297896,A1NFY8VYJA95JO,B0010HLGZA
1297979,A2IMRYK3XC2PPI,6302136148
1298488,A1O0CK02GPCG7J,B002QCD2OG
1298524,A20RXHH4D26YNV,B002QCD2OG
1298541,A27460S83YBEGD,B002QCD2OG
1298545,A3O6B6C3AY3X7E,B002QCD2OG
1298591,A2PR0V0B4E6SX4,B002QCD2OG
1298866,A12HVX50RW239W,6302054249
1299744,A3RCC8R8JZHM48,B00081U7HC
1299793,AM2PV53UX1JEQ,B00081U7HC
1299896,A1DSDVS9HZGN21,630130473X
1300058,A1HL7VNSXJ3ZP8,B0002OXVE6
1300200,A1NRGN06OPD3O,0790729709
1300470,AW9Y3XLCFXGMU,B00005PJ8S
1300606,AL9VYD00QDIOG,B00005PJ8S
1300765,APL9H7QKU6YPM,B008Y6W5SM
1300784,A289HK3RNCHFF4,B008Y6W5SM
1300785,A36GSR2TA9N7IU,B008Y6W5SM
1301365,A2LXZRXUZXV51P,6303542255
1301366,AMQF7WNEF7HR9,6303542255
1301404,A17IY1VHSIFCBL,0783215088
1301606,A1JK2WF3G7JF3C,6303905188
1301784,A23UPZXT59KN0D,0767814932
1301805,A3MA8FFGCWHMWS,0767814932
1301815,A2PG3F65UZDN0H,0767814932
1301866,A38258H74UI6PS,B0060CSH9S
1301942,AI81DCDLSJE5X,B000065B2W
1301990,ARVLRJJCM9HMY,B0024EWP9O
1302047,A2UOY8UC1GWGK4,B0024EWP9O
1302106,A2ZNJKY01ANDHG,B000057G4A
1302115,A1J03J0HZ7KU5T,B000057G4A
1302167,A3TD5IV1HUG7M,B000057G4A
1302188,ACPLJ6XRXIZKD,B000057G4A
1302199,A2WPUB07V5JUNE,B000057G4A
